gene	enhancer_Gnocchi	Approved_Symbol	HGNC_ID
SLC16A3	5.765473267000001	SLC16A3	HGNC:10924
CD7	7.637378012	CD7	HGNC:1695
NARF	4.061178052	NARF	HGNC:29916
SECTM1	7.637378012	SECTM1	HGNC:10707
OGFOD3	3.743713245	OGFOD3	HGNC:26174
UTS2R	6.276015446000001	UTS2R	HGNC:4468
FOXK2	4.855571977	FOXK2	HGNC:6036
WDR45B	3.597857761	WDR45B	HGNC:25072
RAB40B	3.640447142	RAB40B	HGNC:18284
FN3KRP	4.037524752	FN3KRP	HGNC:25700
FN3K	2.926883634	FN3K	HGNC:24822
TBCD	3.6685539	TBCD	HGNC:11581
ZNF750	5.038029977	ZNF750	HGNC:25843
B3GNTL1	4.792435816	B3GNTL1	HGNC:21727
METRNL	4.671396782	METRNL	HGNC:27584
THOC1	3.688970905	THOC1	HGNC:19070
COLEC12	4.6352877	COLEC12	HGNC:16016
CETN1	3.4545111810000004	CETN1	HGNC:1866
CLUL1	2.468696006	CLUL1	HGNC:2096
TYMS	3.048813083	TYMS	HGNC:12441
ENOSF1	3.098317453	ENOSF1	HGNC:30365
YES1	3.459641823	YES1	HGNC:12841
ADCYAP1	3.511641913	ADCYAP1	HGNC:241
METTL4	3.25287885	METTL4	HGNC:24726
NDC80	1.534940024	NDC80	HGNC:16909
SMCHD1	3.088541818	SMCHD1	HGNC:29090
EMILIN2	5.270152983	EMILIN2	HGNC:19881
LPIN2	2.397220437	LPIN2	HGNC:14450
MYOM1	4.555028994	MYOM1	HGNC:7613
MYL12A	4.555028994	MYL12A	HGNC:16701
MYL12B	2.103617034	MYL12B	HGNC:29827
TGIF1	3.458415824	TGIF1	HGNC:11776
DLGAP1	3.520700919	DLGAP1	HGNC:2905
ZBTB14	3.663502212	ZBTB14	HGNC:12860
EPB41L3	3.422881075	EPB41L3	HGNC:3380
TMEM200C	2.441651486	TMEM200C	HGNC:37208
L3MBTL4	3.351398624	L3MBTL4	HGNC:26677
ARHGAP28	3.720680194	ARHGAP28	HGNC:25509
LAMA1	3.87290981	LAMA1	HGNC:6481
LRRC30	2.82487559	LRRC30	HGNC:30219
PTPRM	5.078196214	PTPRM	HGNC:9675
RAB12	2.8829683860000004	RAB12	HGNC:31332
ANKRD12	3.048654362	ANKRD12	HGNC:29135
NDUFV2	3.048654362	NDUFV2	HGNC:7717
TWSG1	3.2433306510000004	TWSG1	HGNC:12429
PPP4R1	2.176067722	PPP4R1	HGNC:9320
RALBP1	2.164234603	RALBP1	HGNC:9841
RAB31	3.1403476180000003	RAB31	HGNC:9771
TXNDC2	3.884377852	TXNDC2	HGNC:16470
VAPA	3.884377852	VAPA	HGNC:12648
APCDD1	5.501547212	APCDD1	HGNC:15718
NAPG	5.136550857	NAPG	HGNC:7642
PIEZO2	7.197373384	PIEZO2	HGNC:26270
GNAL	3.776031769	GNAL	HGNC:4388
CHMP1B	3.0432330760000004	CHMP1B	HGNC:24287
MPPE1	0.9295543548	MPPE1	HGNC:15988
IMPA2	3.018955868	IMPA2	HGNC:6051
ANKRD62	1.136579224	ANKRD62	HGNC:35241
TUBB6	2.309388776	TUBB6	HGNC:20776
CIDEA	1.318122974	CIDEA	HGNC:1976
AFG3L2	1.301229421	AFG3L2	HGNC:315
SPIRE1	3.642717179	SPIRE1	HGNC:30622
CEP76	3.1552604810000004	CEP76	HGNC:25727
PTPN2	1.571505996	PTPN2	HGNC:9650
SEH1L	3.0798129380000003	SEH1L	HGNC:30379
CEP192	3.128249759	CEP192	HGNC:25515
LDLRAD4	4.8733112830000005	LDLRAD4	HGNC:1224
FAM210A	1.867483797	FAM210A	HGNC:28346
RNMT	1.420034494	RNMT	HGNC:10075
MC2R	0.5091188557999999	MC2R	HGNC:6930
MC5R	0.4465913774	MC5R	HGNC:6933
ZNF519	2.4468642590000003	ZNF519	HGNC:30574
ROCK1	2.159294054	ROCK1	HGNC:10251
GREB1L	3.532794661	GREB1L	HGNC:31042
ESCO1	0.8193741489	ESCO1	HGNC:24645
ABHD3	2.282369301	ABHD3	HGNC:18718
SNRPD1	-1.144450142	SNRPD1	HGNC:11158
MIB1	1.65295369	MIB1	HGNC:21086
GATA6	6.690616587	GATA6	HGNC:4174
RBBP8	3.4635620410000003	RBBP8	HGNC:9891
CABLES1	3.712039445	CABLES1	HGNC:25097
TMEM241	2.800608087	TMEM241	HGNC:31723
RIOK3	2.180147226	RIOK3	HGNC:11451
NPC1	3.152011073	NPC1	HGNC:7897
ANKRD29	3.937508976	ANKRD29	HGNC:27110
LAMA3	3.885563392	LAMA3	HGNC:6483
TTC39C	3.10842623	TTC39C	HGNC:26595
CABYR	2.231591897	CABYR	HGNC:15569
OSBPL1A	2.621149103	OSBPL1A	HGNC:16398
IMPACT	0.0373060931	IMPACT	HGNC:20387
HRH4	1.909798869	HRH4	HGNC:17383
ZNF521	2.294336902	ZNF521	HGNC:24605
SS18	1.7798334690000002	SS18	HGNC:11340
PSMA8	3.955612202	PSMA8	HGNC:22985
TAF4B	2.083999468	TAF4B	HGNC:11538
KCTD1	5.350376089	KCTD1	HGNC:18249
AQP4	3.342888178	AQP4	HGNC:637
CHST9	3.68983348	CHST9	HGNC:19898
CDH2	1.602140525	CDH2	HGNC:1759
DSC3	2.11348904	DSC3	HGNC:3037
DSC2	2.7955783	DSC2	HGNC:3036
DSC1	2.7955783	DSC1	HGNC:3035
DSG1	2.624840674	DSG1	HGNC:3048
DSG3	1.851153091	DSG3	HGNC:3050
DSG4	2.624840674	DSG4	HGNC:21307
DSG2	2.661501248	DSG2	HGNC:3049
TTR	2.198055519	TTR	HGNC:12405
B4GALT6	2.33129813	B4GALT6	HGNC:929
SLC25A52	1.981649948	SLC25A52	HGNC:23324
TRAPPC8	0.4089131853	TRAPPC8	HGNC:29169
RNF125	3.878690596	RNF125	HGNC:21150
RNF138	3.878690596	RNF138	HGNC:17765
MEP1B	1.4387914569999998	MEP1B	HGNC:7020
KLHL14	2.682988846	KLHL14	HGNC:29266
CCDC178	1.116038677	CCDC178	HGNC:29588
ASXL3	1.679944175	ASXL3	HGNC:29357
NOL4	3.730568423	NOL4	HGNC:7870
DTNA	1.058167714	DTNA	HGNC:3057
MAPRE2	1.3589258359999998	MAPRE2	HGNC:6891
ZSCAN30	2.429406882	ZSCAN30	HGNC:33517
ZNF397	2.8452475230000003	ZNF397	HGNC:18818
ZNF24	2.8452475230000003	ZNF24	HGNC:13032
ZNF396	2.376922792	ZNF396	HGNC:18824
INO80C	2.321599892	INO80C	HGNC:26994
GALNT1	2.881380732	GALNT1	HGNC:4123
RPRD1A	-0.1701000989	RPRD1A	HGNC:25560
C18orf21	0.4877471211999999	C18orf21	HGNC:28802
SLC39A6	1.841207149	SLC39A6	HGNC:18607
ELP2	1.075553666	ELP2	HGNC:18248
MOCOS	1.394532645	MOCOS	HGNC:18234
FHOD3	3.371191048	FHOD3	HGNC:26178
TPGS2	2.525428496	TPGS2	HGNC:24561
KIAA1328	1.883473584	KIAA1328	HGNC:29248
CELF4	3.423728397	CELF4	HGNC:14015
PIK3C3	-0.1240709814	PIK3C3	HGNC:8974
RIT2	0.04806238528	RIT2	HGNC:10017
SYT4	-0.09832584456	SYT4	HGNC:11512
SETBP1	2.715426575	SETBP1	HGNC:15573
SLC14A2	3.114216274	SLC14A2	HGNC:10919
SLC14A1	2.029624519	SLC14A1	HGNC:10918
SIGLEC15	1.997273688	SIGLEC15	HGNC:27596
EPG5	2.229315515	EPG5	HGNC:29331
PSTPIP2	2.452478939	PSTPIP2	HGNC:9581
HAUS1	1.719589609	HAUS1	HGNC:25174
C18orf25	1.502957285	ARK2N	HGNC:28172
RNF165	3.238114051	ARK2C	HGNC:31696
LOXHD1	1.224517437	LOXHD1	HGNC:26521
ST8SIA5	4.240926326	ST8SIA5	HGNC:17827
PIAS2	4.240926326	PIAS2	HGNC:17311
KATNAL2	2.81352246	KATNAL2	HGNC:25387
SKOR2	3.5663918260000003	SKOR2	HGNC:32695
HDHD2	2.81352246	HDHD2	HGNC:25364
IER3IP1	0.5291567321	IER3IP1	HGNC:18550
SMAD2	2.493183502	SMAD2	HGNC:6768
ZBTB7C	1.744582104	ZBTB7C	HGNC:31700
CTIF	2.263371027	CTIF	HGNC:23925
SMAD7	3.016411012	SMAD7	HGNC:6773
C18orf32	1.466715595	C18orf32	HGNC:31690
LIPG	1.642141559	LIPG	HGNC:6623
DYM	0.7650539569	DYM	HGNC:21317
ACAA2	2.515382631	ACAA2	HGNC:83
MYO5B	1.433193182	MYO5B	HGNC:7603
MBD1	0.9271348311	MBD1	HGNC:6916
CXXC1	1.419529865	CXXC1	HGNC:24343
SKA1	1.663377668	SKA1	HGNC:28109
MAPK4	2.931318661	MAPK4	HGNC:6878
MRO	1.921752847	MRO	HGNC:24121
ME2	0.9281512815	ME2	HGNC:6984
ELAC1	-0.553877446	ELAC1	HGNC:14197
SMAD4	3.748480974	SMAD4	HGNC:6770
MEX3C	2.041583063	MEX3C	HGNC:28040
DCC	0.6250249557	DCC	HGNC:2701
MBD2	1.93753469	MBD2	HGNC:6917
POLI	1.319321095	POLI	HGNC:9182
C18orf54	1.6236564219999998	C18orf54	HGNC:13796
STARD6	0.3627110928	STARD6	HGNC:18066
DYNAP	1.154909471	DYNAP	HGNC:26808
RAB27B	1.380584613	RAB27B	HGNC:9767
CCDC68	1.872593742	CCDC68	HGNC:24350
TCF4	2.852185425	TCF4	HGNC:11634
WDR7	1.660261566	WDR7	HGNC:13490
TXNL1	-0.7577456711	TXNL1	HGNC:12436
ST8SIA3	2.442490859	ST8SIA3	HGNC:14269
ONECUT2	4.417928115	ONECUT2	HGNC:8139
FECH	1.076686275	FECH	HGNC:3647
NARS	0.08761407329	NARS1	HGNC:7643
ATP8B1	4.8834382860000005	ATP8B1	HGNC:3706
NEDD4L	3.324335145	NEDD4L	HGNC:7728
ALPK2	3.930386335	ALPK2	HGNC:20565
MALT1	2.4580314	MALT1	HGNC:6819
ZNF532	3.182320717	ZNF532	HGNC:30940
RAX	3.59055536	RAX	HGNC:18662
SEC11C	3.005322065	SEC11C	HGNC:23400
GRP	2.34582184	GRP	HGNC:4605
CPLX4	3.59055536	CPLX4	HGNC:24330
LMAN1	3.59055536	LMAN1	HGNC:6631
CCBE1	4.692077812	CCBE1	HGNC:29426
PMAIP1	2.146362824	PMAIP1	HGNC:9108
MC4R	1.376369982	MC4R	HGNC:6932
CDH20	1.494721709	CDH20	HGNC:1760
RNF152	2.630653084	RNF152	HGNC:26811
PIGN	1.839805661	PIGN	HGNC:8967
TNFRSF11A	3.2644241000000003	TNFRSF11A	HGNC:11908
ZCCHC2	2.64401656	ZCCHC2	HGNC:22916
PHLPP1	3.288937181	PHLPP1	HGNC:20610
BCL2	3.2375637000000004	BCL2	HGNC:990
KDSR	2.599450493	KDSR	HGNC:4021
VPS4B	2.125422354	VPS4B	HGNC:10895
SERPINB5	2.125422354	SERPINB5	HGNC:8949
SERPINB13	1.10402478	SERPINB13	HGNC:8944
SERPINB3	1.645909192	SERPINB3	HGNC:10569
SERPINB12	1.10402478	SERPINB12	HGNC:14220
SERPINB7	1.32187584	SERPINB7	HGNC:13902
SERPINB2	1.926993158	SERPINB2	HGNC:8584
SERPINB10	3.844328092	SERPINB10	HGNC:8942
SERPINB8	3.844328092	SERPINB8	HGNC:8952
HMSD	3.844328092	HMSD	HGNC:23037
CDH7	2.078947492	CDH7	HGNC:1766
CDH19	-0.5777495251	CDH19	HGNC:1758
DSEL	5.596176536000001	DSEL	HGNC:18144
TMX3	0.2815747258	TMX3	HGNC:24718
CCDC102B	2.440898484	CCDC102B	HGNC:26295
DOK6	2.323025264	DOK6	HGNC:28301
CD226	2.843380803	CD226	HGNC:16961
RTTN	2.711103951	RTTN	HGNC:18654
SOCS6	3.737781143	SOCS6	HGNC:16833
NETO1	4.903105907	NETO1	HGNC:13823
FBXO15	2.977418408	FBXO15	HGNC:13617
TIMM21	1.95545964	TIMM21	HGNC:25010
CYB5A	3.89479123	CYB5A	HGNC:2570
C18orf63	3.184136485	C18orf63	HGNC:40037
CNDP1	3.354495435	CNDP1	HGNC:20675
CNDP2	3.330093905	CNDP2	HGNC:24437
ZNF407	2.387845359	ZNF407	HGNC:19904
ZADH2	3.857088172	PTGR3	HGNC:28697
TSHZ1	3.970565561	TSHZ1	HGNC:10669
ZNF516	4.883885425	ZNF516	HGNC:28990
ZNF236	2.9045371510000004	ZNF236	HGNC:13028
MBP	5.537227765	MBP	HGNC:6925
GALR1	3.410876344	GALR1	HGNC:4132
SALL3	4.343897233	SALL3	HGNC:10527
ATP9B	2.227402294	ATP9B	HGNC:13541
NFATC1	7.189437845	NFATC1	HGNC:7775
CTDP1	2.442723631	CTDP1	HGNC:2498
KCNG2	4.035420422	KCNG2	HGNC:6249
HSBP1L1	5.359714726	HSBP1L1	HGNC:37243
ADNP2	6.697674716	ADNP2	HGNC:23803
PARD6G	5.396169757000001	PARD6G	HGNC:16076
MIER2	3.1000935660000004	MIER2	HGNC:29210
ODF3L2	4.869326143	CIMAP1D	HGNC:26841
C2CD4C	5.019263391	C2CD4C	HGNC:29417
SHC2	4.869326143	SHC2	HGNC:29869
MADCAM1	4.869326143	MADCAM1	HGNC:6765
GZMM	4.88034505	GZMM	HGNC:4712
CDC34	1.056893847	CDC34	HGNC:1734
BSG	4.109391439	BSG	HGNC:1116
HCN2	3.941440754	HCN2	HGNC:4846
RNF126	4.88034505	RNF126	HGNC:21151
PRSS57	2.05809567	PRSS57	HGNC:31397
FSTL3	-1.421984613	FSTL3	HGNC:3973
PALM	3.675819254	PALM	HGNC:8594
FGF22	3.675819254	FGF22	HGNC:3679
KISS1R	4.985421737	KISS1R	HGNC:4510
CFD	2.876202526	CFD	HGNC:2771
MED16	4.023149548999999	MED16	HGNC:17556
R3HDM4	4.023149548999999	R3HDM4	HGNC:28270
ELANE	4.091264514	ELANE	HGNC:3309
AZU1	4.091264514	AZU1	HGNC:913
PRTN3	4.091264514	PRTN3	HGNC:9495
ARID3A	8.12642486	ARID3A	HGNC:3031
WDR18	1.98740808	WDR18	HGNC:17956
GRIN3B	2.401235603	GRIN3B	HGNC:16768
TMEM259	2.401235603	TMEM259	HGNC:17039
ABCA7	4.073701487	ABCA7	HGNC:37
GPX4	4.36085269	GPX4	HGNC:4556
SBNO2	6.767441718	SBNO2	HGNC:29158
STK11	6.184707873	STK11	HGNC:11389
GAMT	5.633570382	GAMT	HGNC:4136
EFNA2	6.179048358999999	EFNA2	HGNC:3222
MIDN	6.179048358999999	MIDN	HGNC:16298
APC2	3.167600467	APC2	HGNC:24036
NDUFS7	3.645872586	NDUFS7	HGNC:7714
REEP6	3.455854982	REEP6	HGNC:30078
ADAMTSL5	3.645872586	ADAMTSL5	HGNC:27912
MBD3	3.645872586	MBD3	HGNC:6918
MEX3D	3.75324765	MEX3D	HGNC:16734
TCF3	2.639946636	TCF3	HGNC:11633
UQCR11	3.813395002	UQCR11	HGNC:30862
ONECUT3	1.959946048	ONECUT3	HGNC:13399
ATP8B3	4.845145927	ATP8B3	HGNC:13535
KLF16	4.845145927	KLF16	HGNC:16857
REXO1	4.845145927	REXO1	HGNC:24616
ABHD17A	0.3668912009	ABHD17A	HGNC:28756
ADAT3	3.077457585	ADAT3	HGNC:25151
SCAMP4	3.776279691	SCAMP4	HGNC:30385
CSNK1G2	3.077457585	CSNK1G2	HGNC:2455
BTBD2	3.543286364	BTBD2	HGNC:15504
MOB3A	2.960439799	MOB3A	HGNC:29802
IZUMO4	4.551188562	IZUMO4	HGNC:26950
AP3D1	2.262689172	AP3D1	HGNC:568
DOT1L	4.058498635	DOT1L	HGNC:24948
JSRP1	1.402863075	JSRP1	HGNC:24963
MKNK2	0.1673990072	MKNK2	HGNC:7111
SF3A2	2.206119766	SF3A2	HGNC:10766
LINGO3	6.538652142999999	LINGO3	HGNC:21206
TMPRSS9	4.664633265	TMPRSS9	HGNC:30079
LMNB2	4.408025213999999	LMNB2	HGNC:6638
GADD45B	3.057118685	GADD45B	HGNC:4096
GNG7	5.309779301	GNG7	HGNC:4410
DIRAS1	3.999486678	DIRAS1	HGNC:19127
SLC39A3	3.725820952	SLC39A3	HGNC:17128
SGTA	3.999486678	SGTA	HGNC:10819
ZNF555	2.23788138	ZNF555	HGNC:28382
ZNF556	3.633040181	ZNF556	HGNC:25669
THOP1	8.243024116	THOP1	HGNC:11793
ZNF554	8.243024116	ZNF554	HGNC:26629
ZNF77	2.209641182	ZNF77	HGNC:13150
ZNF57	2.376017713	ZNF57	HGNC:13125
TLE2	3.686344889	TLE2	HGNC:11838
TLE6	1.429122169	TLE6	HGNC:30788
GNA11	3.827851375	GNA11	HGNC:4379
S1PR4	3.532621325	S1PR4	HGNC:3170
GNA15	2.873270515	GNA15	HGNC:4383
NCLN	4.60022307	NCLN	HGNC:26923
CELF5	3.761201029	CELF5	HGNC:14058
NFIC	5.200645826000001	NFIC	HGNC:7786
DOHH	4.646672478	DOHH	HGNC:28662
MFSD12	7.364219462	MFSD12	HGNC:28299
HMG20B	4.160398056	HMG20B	HGNC:5002
GIPC3	4.648054193	GIPC3	HGNC:18183
TBXA2R	7.364219462	TBXA2R	HGNC:11608
C19orf71	4.648054193	TEKTIP1	HGNC:34496
CACTIN	3.4052285810000003	CACTIN	HGNC:29938
PIP5K1C	5.219041835	PIP5K1C	HGNC:8996
RAX2	1.293979619	RAX2	HGNC:18286
APBA3	0.4972430397999999	APBA3	HGNC:580
TJP3	1.895954293	TJP3	HGNC:11829
MATK	4.141145518	MATK	HGNC:6906
ATCAY	3.870015607	ATCAY	HGNC:779
ZFR2	2.956435918	ZFR2	HGNC:29189
NMRK2	3.337536454	NMRK2	HGNC:17871
DAPK3	3.337536454	DAPK3	HGNC:2676
EEF2	1.567504421	EEF2	HGNC:3214
ZBTB7A	4.146567343	ZBTB7A	HGNC:18078
CREB3L3	3.889969856	CREB3L3	HGNC:18855
MAP2K2	1.502603394	MAP2K2	HGNC:6842
SIRT6	1.630255955	SIRT6	HGNC:14934
ANKRD24	3.889969856	ANKRD24	HGNC:29424
EBI3	3.229864404	EBI3	HGNC:3129
FSD1	2.914601096	FSD1	HGNC:13745
SHD	7.452927882000001	SHD	HGNC:30633
TMIGD2	1.220982806	TMIGD2	HGNC:28324
MPND	3.519098167	MPND	HGNC:25934
STAP2	-0.1809647673999999	STAP2	HGNC:30430
LRG1	4.480792483	LRG1	HGNC:29480
SH3GL1	4.480792483	SH3GL1	HGNC:10830
CHAF1A	0.9366117277	CHAF1A	HGNC:1910
PLIN4	2.17631493	PLIN4	HGNC:29393
PLIN5	1.45466162	PLIN5	HGNC:33196
TNFAIP8L1	4.419289569	TNFAIP8L1	HGNC:28279
SEMA6B	3.243886024	SEMA6B	HGNC:10739
DPP9	3.638120876	DPP9	HGNC:18648
FEM1A	3.36009751	FEM1A	HGNC:16934
ARRDC5	1.329682686	ARRDC5	HGNC:31407
PLIN3	2.524390527	PLIN3	HGNC:16893
KDM4B	5.337181397	KDM4B	HGNC:29136
PTPRS	3.973308469	PTPRS	HGNC:9681
ZNRF4	4.018752599	ZNRF4	HGNC:17726
SAFB2	2.462330467	SAFB2	HGNC:21605
SAFB	3.692679956	SAFB	HGNC:10520
HSD11B1L	3.19192741	HSD11B1L	HGNC:30419
LONP1	3.19192741	LONP1	HGNC:9479
PRR22	4.852783223	PRR22	HGNC:28354
DUS3L	5.407461076000001	DUS3L	HGNC:26920
NRTN	5.934587608999999	NRTN	HGNC:8007
FUT3	3.971142623	FUT3	HGNC:4014
RANBP3	5.118883154	RANBP3	HGNC:9850
VMAC	4.105511087	VMAC	HGNC:33803
CAPS	5.118883154	CAPS	HGNC:1487
RFX2	4.271277888	RFX2	HGNC:9983
ACSBG2	3.096648345	ACSBG2	HGNC:24174
CLPP	4.460389941	CLPP	HGNC:2084
MLLT1	5.477592724	MLLT1	HGNC:7134
PSPN	4.6907055380000005	PSPN	HGNC:9579
SLC25A23	3.827012713	SLC25A23	HGNC:19375
ACER1	1.394503871	ACER1	HGNC:18356
GTF2F1	1.832346199	GTF2F1	HGNC:4652
KHSRP	2.7688354110000004	KHSRP	HGNC:6316
SLC25A41	3.402932877	SLC25A41	HGNC:28533
DENND1C	4.8451375	DENND1C	HGNC:26225
TUBB4A	1.562454078	TUBB4A	HGNC:20774
TNFSF9	4.114494452	TNFSF9	HGNC:11939
CD70	4.076293967	CD70	HGNC:11937
TNFSF14	4.8451375	TNFSF14	HGNC:11930
VAV1	3.619954408	VAV1	HGNC:12657
C3	2.668270993	C3	HGNC:1318
SH2D3A	3.430533376	SH2D3A	HGNC:16885
ZNF557	4.193892016	ZNF557	HGNC:28632
INSR	4.193892016	INSR	HGNC:6091
ARHGEF18	3.573589577	ARHGEF18	HGNC:17090
PEX11G	2.61458511	PEX11G	HGNC:20208
MCOLN1	2.547124953	MCOLN1	HGNC:13356
ZNF358	2.547124953	ZNF358	HGNC:16838
PCP2	3.153371522	PCP2	HGNC:30209
XAB2	3.153371522	XAB2	HGNC:14089
CAMSAP3	2.596274778	CAMSAP3	HGNC:29307
STXBP2	3.006276825	STXBP2	HGNC:11445
PET100	3.006276825	PET100	HGNC:40038
RETN	3.1357909360000003	RETN	HGNC:20389
TRAPPC5	3.017150273	TRAPPC5	HGNC:23067
FCER2	3.259971087	FCER2	HGNC:3612
CLEC4G	3.525408002	CLEC4G	HGNC:24591
CLEC4M	2.2570836780000003	CLEC4M	HGNC:13523
CD209	1.706196795	CD209	HGNC:1641
EVI5L	4.124707262	EVI5L	HGNC:30464
LRRC8E	3.670621411	LRRC8E	HGNC:26272
SNAPC2	3.781233352	SNAPC2	HGNC:11135
TIMM44	2.934921775	TIMM44	HGNC:17316
CTXN1	1.96604237	CTXN1	HGNC:31108
MAP2K7	1.200935981	MAP2K7	HGNC:6847
ELAVL1	3.1198611460000003	ELAVL1	HGNC:3312
CCL25	3.1198611460000003	CCL25	HGNC:10624
FBN3	2.757584598	FBN3	HGNC:18794
CERS4	2.758046846	CERS4	HGNC:23747
KANK3	3.3978114839999995	KANK3	HGNC:24796
CD320	2.498201451	CD320	HGNC:16692
ANGPTL4	3.57659921	ANGPTL4	HGNC:16039
MARCH2	4.966348645	MARCHF2	HGNC:28038
HNRNPM	2.14852172	HNRNPM	HGNC:5046
PRAM1	3.349570565	PRAM1	HGNC:30091
ZNF414	4.103406038999999	ZNF414	HGNC:20630
MYO1F	3.13190665	MYO1F	HGNC:7600
ACTL9	2.9711016810000004	ACTL9	HGNC:28494
ADAMTS10	3.556591634	ADAMTS10	HGNC:13201
ZNF558	-1.807433303	ZNF558	HGNC:26422
MUC16	4.141372968	MUC16	HGNC:15582
ZNF317	3.756761457	ZNF317	HGNC:13507
ZNF177	-0.7560793577	ZNF177	HGNC:12966
ZNF266	2.140989764	ZNF266	HGNC:13059
ZNF559	1.091172077	ZNF559	HGNC:28197
ZNF121	1.724577428	ZNF121	HGNC:12904
ZNF561	2.233740259	ZNF561	HGNC:28684
ZNF562	1.195702043	ZNF562	HGNC:25950
ZNF846	0.8612903740000001	ZNF846	HGNC:27260
FBXL12	2.50684979	FBXL12	HGNC:13611
OLFM2	3.608413813	OLFM2	HGNC:17189
PIN1	1.4426443880000002	PIN1	HGNC:8988
COL5A3	1.819747492	COL5A3	HGNC:14864
RDH8	3.416947553	RDH8	HGNC:14423
ANGPTL6	2.439328794	ANGPTL6	HGNC:23140
PPAN	1.968769402	PPAN	HGNC:9227
PPAN-P2RY11	1.968769402	PPAN-P2RY11	HGNC:33526
P2RY11	1.146058424	P2RY11	HGNC:8540
ICAM3	6.103178367000001	ICAM3	HGNC:5346
DNMT1	2.666747763	DNMT1	HGNC:2976
ICAM4	5.484449631	ICAM4	HGNC:5347
ICAM1	2.027809885	ICAM1	HGNC:5344
RAVER1	1.439291729	RAVER1	HGNC:30296
ICAM5	4.750645597	ICAM5	HGNC:5348
PDE4A	3.439093744	PDE4A	HGNC:8780
TYK2	3.227033179	TYK2	HGNC:12440
CDC37	4.159010919	CDC37	HGNC:1735
KEAP1	3.439093744	KEAP1	HGNC:23177
S1PR5	2.1541648	S1PR5	HGNC:14299
CDKN2D	1.086027485	CDKN2D	HGNC:1790
KRI1	2.493918924	KRI1	HGNC:25769
AP1M2	-0.05808450581	AP1M2	HGNC:558
SLC44A2	2.799380322	SLC44A2	HGNC:17292
ILF3	-1.05006862	ILF3	HGNC:6038
QTRT1	2.412961911	QTRT1	HGNC:23797
DNM2	2.412961911	DNM2	HGNC:2974
TMED1	2.654294357	TMED1	HGNC:17291
C19orf38	2.072924625	C19orf38	HGNC:34073
CARM1	1.378293845	CARM1	HGNC:23393
SMARCA4	3.056836159	SMARCA4	HGNC:11100
SPC24	2.991385492	SPC24	HGNC:26913
LDLR	3.017352938	LDLR	HGNC:6547
KANK2	0.4011594645	KANK2	HGNC:29300
TMEM205	2.34133819	TMEM205	HGNC:29631
DOCK6	2.435263506	DOCK6	HGNC:19189
CCDC151	2.683995825	ODAD3	HGNC:28303
TSPAN16	3.284653248	TSPAN16	HGNC:30725
CCDC159	3.243399103	CCDC159	HGNC:26996
ELAVL3	2.683995825	ELAVL3	HGNC:3314
SWSAP1	1.107643876	SWSAP1	HGNC:26638
PRKCSH	1.701269558	PRKCSH	HGNC:9411
ZNF653	0.2755584716	ZNF653	HGNC:25196
ECSIT	0.8169129565000001	ECSIT	HGNC:29548
CNN1	4.745396868	CNN1	HGNC:2155
ELOF1	2.992161933	ELOF1	HGNC:28691
ACP5	2.689317837	ACP5	HGNC:124
ZNF627	2.407630381	ZNF627	HGNC:30570
ZNF823	3.087819635	ZNF823	HGNC:30936
ZNF441	3.467438228	ZNF441	HGNC:20875
ZNF439	2.277207502	ZNF439	HGNC:20873
ZNF440	2.734973107	ZNF440	HGNC:20874
ZNF69	1.822784886	ZNF69	HGNC:13138
ZNF763	3.456513256	ZNF763	HGNC:27614
ZNF700	2.277207502	ZNF700	HGNC:25292
ZNF433	1.064265943	ZNF433	HGNC:20811
ZNF878	2.581287412	ZNF878	HGNC:37246
ZNF844	2.236031874	ZNF844	HGNC:25932
ZNF20	4.014581569	ZNF20	HGNC:12992
ZNF625	1.657428465	ZNF625	HGNC:30571
ZNF136	2.691106924	ZNF136	HGNC:12920
ZNF44	3.36116794	ZNF44	HGNC:13110
ZNF563	1.4373642780000002	ZNF563	HGNC:30498
ZNF799	2.1762901830000003	ZNF799	HGNC:28071
ZNF442	1.887532389	ZNF442	HGNC:20877
ZNF709	4.054238852	ZNF709	HGNC:20629
ZNF443	-0.3979141565999999	ZNF443	HGNC:20878
ZNF564	1.958479333	ZNF564	HGNC:31106
KLF1	4.156064397	KLF1	HGNC:6345
ZNF791	2.524471192	ZNF791	HGNC:26895
ZNF490	0.9707294757	ZNF490	HGNC:23705
WDR83	0.9707294757	WDR83	HGNC:32672
WDR83OS	1.333798182	WDR83OS	HGNC:30203
TNPO2	1.333798182	TNPO2	HGNC:19998
BEST2	2.288355726	BEST2	HGNC:17107
JUNB	0.4928718932	JUNB	HGNC:6205
SYCE2	2.460597024	SYCE2	HGNC:27411
RNASEH2A	4.156064397	RNASEH2A	HGNC:18518
RTBDN	3.334361034	RTBDN	HGNC:30310
MAST1	5.676294111	MAST1	HGNC:19034
LYL1	4.749473069	LYL1	HGNC:6734
RAD23A	6.53156749	RAD23A	HGNC:9812
NFIX	5.676294111	NFIX	HGNC:7788
GADD45GIP1	5.676294111	GADD45GIP1	HGNC:29996
GCDH	3.834799495	GCDH	HGNC:4189
DAND5	4.152839673	DAND5	HGNC:26780
NACC1	2.685849896	NACC1	HGNC:20967
STX10	-0.3622568897	STX10	HGNC:11428
CACNA1A	3.451126185	CACNA1A	HGNC:1388
