gene	pHaplo	Approved_Symbol	HGNC_ID
PLLP	0.42655308726817	PLLP	HGNC:18553
C22orf26	0.426435847202986	PRR34	HGNC:25606
CCSER1	0.426364241708378	CCSER1	HGNC:29349
TMEM217	0.176423178762557	TMEM217	HGNC:21238
BCKDHB	0.199252053483261	BCKDHB	HGNC:987
SEC23A	0.426301525021955	SEC23A	HGNC:10701
WFDC2	0.426241040162764	WFDC2	HGNC:15939
TDRD10	0.332611639717312	TDRD10	HGNC:25316
FAM71E2	0.426196548102958	GARIN5B	HGNC:25278
HEATR6	0.426178550359763	HEATR6	HGNC:24076
TM4SF4	0.426167481112139	TM4SF4	HGNC:11856
GSTT2	0.210098380513091	GSTT2	HGNC:4642
OSGEPL1	0.378962081205523	OSGEPL1	HGNC:23075
DNAJC9	0.313243767522253	DNAJC9	HGNC:19123
TMEM258	0.0909404192461318	TMEM258	HGNC:1164
THAP9	0.425964955818206	THAP9	HGNC:23192
FGD3	0.425896403406104	FGD3	HGNC:16027
CYP2B6	0.250691986143698	CYP2B6	HGNC:2615
MRPS9	0.227210471872856	MRPS9	HGNC:14501
EMILIN3	0.425784719164444	EMILIN3	HGNC:16123
SDPR	0.425757499386031	CAVIN2	HGNC:10690
PRDX1	0.424020059251326	PRDX1	HGNC:9352
ANKEF1	0.4256912842367	ANKEF1	HGNC:15803
PGPEP1	0.0881901895213704	PGPEP1	HGNC:13568
RDH16	0.0983094901118657	RDH16	HGNC:29674
MMADHC	0.425557940323553	MMADHC	HGNC:25221
MMS22L	0.425534976048034	MMS22L	HGNC:21475
ARNTL2	0.298288429153284	BMAL2	HGNC:18984
UBA6	0.425359311430207	UBA6	HGNC:25581
ARL17B	0.384740574299493	ARL17B	HGNC:32387
ANXA8L1	0.223640649137845	ANXA8L1	HGNC:23334
SLC14A2	0.425024795264881	SLC14A2	HGNC:10919
PIGU	0.0777018751363849	PIGU	HGNC:15791
FKBP3	0.424810474544279	FKBP3	HGNC:3719
GOLGA6L2	0.121430703964171	GOLGA6L2	HGNC:26695
ATP10D	0.316525884560817	ATP10D	HGNC:13549
C17orf89	0.241786644832404	NDUFAF8	HGNC:33551
CALML5	0.424560579432363	CALML5	HGNC:18180
MYL3	0.424554480769534	MYL3	HGNC:7584
ETHE1	0.261608786519342	ETHE1	HGNC:23287
C5orf15	0.26224248974595	C5orf15	HGNC:20656
ZNF589	0.188907130447197	ZNF589	HGNC:16747
EXD2	0.42431774511627	EXD2	HGNC:20217
C6	0.424295369400315	C6	HGNC:1339
LIMD2	0.395148787670765	LIMD2	HGNC:28142
PLBD1	0.424161205399343	PLBD1	HGNC:26215
DDRGK1	0.424114639206734	DDRGK1	HGNC:16110
BTN3A1	0.308284457863165	BTN3A1	HGNC:1138
RPAP3	0.158071769892989	RPAP3	HGNC:26151
RECK	0.309525248311024	RECK	HGNC:11345
SLX1A	0.134700903799138	SLX1A	HGNC:20922
IFNAR1	0.345255865465396	IFNAR1	HGNC:5432
HIATL1	0.250507017384303	MFSD14B	HGNC:23376
KIF6	0.320133733970277	KIF6	HGNC:21202
BAG2	0.423685023399933	BAG2	HGNC:938
TBC1D10A	0.394649324284408	TBC1D10A	HGNC:23609
CLDN4	0.42360346350011	CLDN4	HGNC:2046
HAPLN3	0.423555972495457	HAPLN3	HGNC:21446
ZNF397	0.162627827524944	ZNF397	HGNC:18818
FCGRT	0.305718986645971	FCGRT	HGNC:3621
ZDHHC4	0.42340698824729	ZDHHC4	HGNC:18471
GABRP	0.423336036924689	GABRP	HGNC:4089
HIBCH	0.423274189873485	HIBCH	HGNC:4908
PTRF	0.367704836681611	CAVIN1	HGNC:9688
SYNE4	0.423216364962716	SYNE4	HGNC:26703
TLCD1	0.423073241675804	TLCD1	HGNC:25177
TBC1D15	0.422946575729696	TBC1D15	HGNC:25694
TRIM15	0.273847023717019	TRIM15	HGNC:16284
OLR1	0.422895723742279	OLR1	HGNC:8133
HIST1H2BL	0.422883878981148	H2BC13	HGNC:4748
EDEM2	0.0879837254419676	EDEM2	HGNC:15877
GALNS	0.422740563698832	GALNS	HGNC:4122
AOC3	0.187506656190119	AOC3	HGNC:550
SUCLG1	0.23796676684823	SUCLG1	HGNC:11449
DDX47	0.422539051653254	DDX47	HGNC:18682
MZT2B	0.116410273152569	MZT2B	HGNC:25886
GNB3	0.422461799464709	GNB3	HGNC:4400
ZDHHC21	0.422374120692296	ZDHHC21	HGNC:20750
DNAJC25-GNG10	0.422324411596535	DNAJC25-GNG10	HGNC:37501
MRPS25	0.42231194358994	MRPS25	HGNC:14511
C7orf33	0.422275068988779	C7orf33	HGNC:21724
FMOD	0.42224938538153	FMOD	HGNC:3774
PTOV1	0.271154755363308	PTOV1	HGNC:9632
HS1BP3	0.422165601387332	HS1BP3	HGNC:24979
RSG1	0.226791590379577	CPLANE2	HGNC:28127
VPS37B	0.422016359374051	VPS37B	HGNC:25754
MPG	0.422005049580448	MPG	HGNC:7211
GPR137C	0.323295527001954	GPR137C	HGNC:25445
LMAN2L	0.143701788659214	LMAN2L	HGNC:19263
PSCA	0.421935377169676	PSCA	HGNC:9500
OSM	0.234576070709009	OSM	HGNC:8506
USMG5	0.421879470796359	ATP5MK	HGNC:30889
INHBC	0.106504391594232	INHBC	HGNC:6068
NME1-NME2	0.315274365008641	NME1-NME2	HGNC:33531
ROMO1	0.113258292046034	ROMO1	HGNC:16185
POLM	0.284146033839724	POLM	HGNC:9185
SEMA3C	0.421624403325945	SEMA3C	HGNC:10725
MR1	0.204679397723755	MR1	HGNC:4975
SH2B2	0.317162764460419	SH2B2	HGNC:17381
NBAS	0.421274806944701	NBAS	HGNC:15625
TSSC4	0.202974114132453	TSSC4	HGNC:12386
SUSD2	0.405748803337178	SUSD2	HGNC:30667
C6orf1	0.166418685730457	SMIM29	HGNC:1340
MMRN2	0.361046168127364	MMRN2	HGNC:19888
TCHP	0.420726158140985	TCHP	HGNC:28135
RNF222	0.234123951113671	RNF222	HGNC:34517
RNF112	0.14422252374616	RNF112	HGNC:12968
NDUFC2	0.420591737732747	NDUFC2	HGNC:7706
PID1	0.420522562285267	PID1	HGNC:26084
SLC26A5	0.328665645292605	SLC26A5	HGNC:9359
CDH24	0.122033305579394	CDH24	HGNC:14265
HIST1H2AL	0.420357201241072	H2AC16	HGNC:4730
PCGF6	0.270596058726751	PCGF6	HGNC:21156
PJA2	0.420226560420699	PJA2	HGNC:17481
CHCHD7	0.254441244090342	CHCHD7	HGNC:28314
MESP1	0.420130576661719	MESP1	HGNC:29658
IGFBP6	0.153665425846895	IGFBP6	HGNC:5475
RPP14	0.234274885671255	RPP14	HGNC:30327
SLC1A4	0.420070312219726	SLC1A4	HGNC:10942
NUGGC	0.420003128861802	NUGGC	HGNC:33550
DNPH1	0.0986706256919178	DNPH1	HGNC:21218
BOLA3	0.116705208762717	BOLA3	HGNC:24415
TMEM218	0.419780862494035	TMEM218	HGNC:27344
ROM1	0.279145728234666	ROM1	HGNC:10254
SYS1	0.162080671326903	SYS1	HGNC:16162
ZMYND12	0.208227169467107	ZMYND12	HGNC:21192
FAM154B	0.419434280475448	SAXO2	HGNC:33727
ZDHHC23	0.419407012450927	ZDHHC23	HGNC:28654
SLC35E2	0.397097017958069	SLC35E2A	HGNC:20863
PODNL1	0.218603560318288	PODNL1	HGNC:26275
ARHGEF26	0.41919839138692	ARHGEF26	HGNC:24490
WDR88	0.111253589897473	WDR88	HGNC:26999
KB-1980E6.3	0.41902313470046	LINC03047	HGNC:56265
FBXL18	0.352902520903074	FBXL18	HGNC:21874
GTPBP8	0.418962935760884	GTPBP8	HGNC:25007
OR2V2	0.418897879745654	OR2V2	HGNC:15341
TMEM97	0.209310434053452	TMEM97	HGNC:28106
ACOX2	0.418855757875986	ACOX2	HGNC:120
FASLG	0.205413035431144	FASLG	HGNC:11936
PNO1	0.418851704635067	PNO1	HGNC:32790
SPG20	0.15117124555897	SPART	HGNC:18514
RSPH10B	0.418807659644828	RSPH10B	HGNC:27362
KRTAP1-1	0.079529532818548	KRTAP1-1	HGNC:16772
TMEM165	0.322484124059446	TMEM165	HGNC:30760
AMER3	0.176472633141272	AMER3	HGNC:26771
GPR113	0.418548521070079	ADGRF3	HGNC:18989
PDE1C	0.418416695869278	PDE1C	HGNC:8776
DBF4B	0.182456258310374	DBF4B	HGNC:17883
WSCD1	0.418395596253497	WSCD1	HGNC:29060
C19orf44	0.277402154425711	C19orf44	HGNC:26141
SEMA6C	0.212470527536515	SEMA6C	HGNC:10740
KRT72	0.102499079837785	KRT72	HGNC:28932
ZNF205	0.157574233202068	ZNF205	HGNC:12996
CAPN13	0.318301014195403	CAPN13	HGNC:16663
BBC3	0.418160940825211	BBC3	HGNC:17868
DONSON	0.418154596520639	DONSON	HGNC:2993
NUTM2D	0.157223064285985	NUTM2D	HGNC:23447
UFSP1	0.222085850526978	UFSP1	HGNC:33821
IL21	0.418006299460005	IL21	HGNC:6005
TPSAB1	0.41797476756803	TPSAB1	HGNC:12019
TMEM246	0.239175795716972	PGAP4	HGNC:28180
GRK7	0.159796475760191	GRK7	HGNC:17031
HAPLN1	0.417735839593576	HAPLN1	HGNC:2380
CERS6	0.399957749727639	CERS6	HGNC:23826
WFIKKN2	0.417652225506946	WFIKKN2	HGNC:30916
CCDC61	0.251353213418576	CCDC61	HGNC:33629
PGGT1B	0.417575016632984	PGGT1B	HGNC:8895
C12orf57	0.417525451734773	C12orf57	HGNC:29521
CPN1	0.367285594759141	CPN1	HGNC:2312
TMCO1	0.417472853935883	TMCO1	HGNC:18188
OSBPL1A	0.417428756723072	OSBPL1A	HGNC:16398
GPR158	0.417417041819355	GPR158	HGNC:23689
EHBP1L1	0.32680711034414	EHBP1L1	HGNC:30682
SHISA2	0.417274660227858	SHISA2	HGNC:20366
TICRR	0.417221393920563	TICRR	HGNC:28704
GGN	0.311403984688088	GGN	HGNC:18869
PAFAH1B3	0.134798502441609	PAFAH1B3	HGNC:8576
TTLL3	0.417182098102702	TTLL3	HGNC:24483
DNAJB4	0.220045563260414	DNAJB4	HGNC:14886
FCRL4	0.0763289665932496	FCRL4	HGNC:18507
ACER1	0.237555485996834	ACER1	HGNC:18356
IQCD	0.417036993013088	IQCD	HGNC:25168
PPP1R21	0.416967456186134	PPP1R21	HGNC:30595
SEPP1	0.416955965040532	SELENOP	HGNC:10751
FAM216A	0.416854624292748	FAM216A	HGNC:30180
KANK3	0.416832568836722	KANK3	HGNC:24796
STRA8	0.416777711525521	STRA8	HGNC:30653
SLC27A1	0.22747390461565	SLC27A1	HGNC:10995
EFCAB11	0.416687443241804	EFCAB11	HGNC:20357
PRDM7	0.416661201486916	PRDM7	HGNC:9351
MYLK2	0.3524296018329	MYLK2	HGNC:16243
BCL2L10	0.416589592254294	BCL2L10	HGNC:993
CHRM2	0.411240565881026	CHRM2	HGNC:1951
BRCA2	0.340774768459801	BRCA2	HGNC:1101
TRAF3IP2	0.416459876372943	TRAF3IP2	HGNC:1343
AP3M2	0.295582016502788	AP3M2	HGNC:570
TMEM144	0.416317919460247	TMEM144	HGNC:25633
GAS2L2	0.256024604516918	GAS2L2	HGNC:24846
POP5	0.330797885524329	POP5	HGNC:17689
FUT1	0.416060793001962	FUT1	HGNC:4012
SLC33A1	0.414643001893103	SLC33A1	HGNC:95
EPHA8	0.403756912843949	EPHA8	HGNC:3391
PMFBP1	0.415988339477153	PMFBP1	HGNC:17728
NGF	0.292041497796375	NGF	HGNC:7808
CHPF2	0.41572644767534	CHPF2	HGNC:29270
ANKS3	0.415692865096966	ANKS3	HGNC:29422
PNPLA7	0.398654870399624	PNPLA7	HGNC:24768
PALD1	0.415636434653403	PALD1	HGNC:23530
HSPA1A	0.148310211419431	HSPA1A	HGNC:5232
RAD9B	0.415565208237928	RAD9B	HGNC:21700
FFAR3	0.0666610694122061	FFAR3	HGNC:4499
OARD1	0.345080020309548	OARD1	HGNC:21257
TP53I11	0.219480331767696	TP53I11	HGNC:16842
TLE6	0.415202890872523	TLE6	HGNC:30788
KIAA1045	0.394460384375772	PHF24	HGNC:29180
FCRL5	0.130541126830373	FCRL5	HGNC:18508
NUPR1	0.173844223663266	NUPR1	HGNC:29990
KIAA0895	0.414924476488049	MATCAP2	HGNC:22206
GTF2IRD2	0.197729616954554	GTF2IRD2	HGNC:30775
HIST2H2AA4	0.148613153180348	H2AC19	HGNC:29668
TMEM161B	0.414709991343011	TMEM161B	HGNC:28483
LIN7A	0.414658638127101	LIN7A	HGNC:17787
DRAM1	0.414655716093069	DRAM1	HGNC:25645
RBM12B	0.35703268801037	RBM12B	HGNC:32310
CCDC134	0.414495483620343	CCDC134	HGNC:26185
DENND2C	0.144282172589605	DENND2C	HGNC:24748
DHRS13	0.107296605810196	DHRS13	HGNC:28326
IGFALS	0.261776317190503	IGFALS	HGNC:5468
DDT	0.233382595933959	DDT	HGNC:2732
ARHGAP18	0.413901705515902	ARHGAP18	HGNC:21035
POM121L7	0.115446949835589	POM121L7P	HGNC:35444
SLC2A10	0.382636645323891	SLC2A10	HGNC:13444
SLC35G2	0.143877832435187	SLC35G2	HGNC:28480
IFNGR1	0.413612129479567	IFNGR1	HGNC:5439
SULT1A1	0.292034071838827	SULT1A1	HGNC:11453
TRIM10	0.313481235351924	TRIM10	HGNC:10072
TAF8	0.178209956911009	TAF8	HGNC:17300
SMIM14	0.413435593629418	SMIM14	HGNC:27321
GCSAM	0.413368589986295	GCSAM	HGNC:20253
SDF4	0.364111844253042	SDF4	HGNC:24188
LIN37	0.145012187637155	LIN37	HGNC:33234
CDC42EP4	0.413101007393202	CDC42EP4	HGNC:17147
MYO3B	0.118806399114075	MYO3B	HGNC:15576
HIST2H3A	0.0824783414840397	H3C15	HGNC:20505
ARL6IP6	0.412996930326772	ARL6IP6	HGNC:24048
C19orf24	0.412875406912782	FAM174C	HGNC:26073
OR10H5	0.0509370219017717	OR10H5	HGNC:15389
SAMD3	0.412758450816368	SAMD3	HGNC:21574
MCPH1	0.412755701023501	MCPH1	HGNC:6954
CD59	0.412750755891738	CD59	HGNC:1689
MOG	0.324762634413013	MOG	HGNC:7197
EBLN1	0.196298132944303	EBLN1	HGNC:39430
RPL31	0.412639675497953	RPL31	HGNC:10334
BEAN1	0.412574743108494	BEAN1	HGNC:24160
ACYP1	0.186570329236425	ACYP1	HGNC:179
MRGPRX3	0.0688708557192714	MRGPRX3	HGNC:17980
NHLH1	0.106304019068052	NHLH1	HGNC:7817
ASIP	0.116438767991546	ASIP	HGNC:745
C1orf127	0.412338063973979	C1orf127	HGNC:26730
FAM98B	0.412267506129691	FAM98B	HGNC:26773
DOK4	0.253232497668409	DOK4	HGNC:19868
GHRHR	0.412165152743075	GHRHR	HGNC:4266
RFT1	0.234825382076883	RFT1	HGNC:30220
C16orf58	0.250548754767026	RUSF1	HGNC:25848
ACBD6	0.304125850770511	ACBD6	HGNC:23339
RAB42	0.23839596994488	RAB42	HGNC:28702
GPR37	0.412034557468563	GPR37	HGNC:4494
MCOLN3	0.260765311868171	MCOLN3	HGNC:13358
TRPC6	0.411968678308182	TRPC6	HGNC:12338
TMEM42	0.12142733416436	TMEM42	HGNC:28444
ENTPD1	0.209770346727411	ENTPD1	HGNC:3363
CSF2RB	0.411796805832586	CSF2RB	HGNC:2436
RAB37	0.411794115978489	RAB37	HGNC:30268
DEFA6	0.411693405421376	DEFA6	HGNC:2765
SRRM5	0.411483122117002	SRRM5	HGNC:37248
TSFM	0.122281927714537	TSFM	HGNC:12367
ADAMTSL5	0.411381845795587	ADAMTSL5	HGNC:27912
HPSE	0.411292932416121	HPSE	HGNC:5164
ACAD9	0.360344203429514	ACAD9	HGNC:21497
MFSD3	0.284272212597855	MFSD3	HGNC:25157
RAB3IP	0.248670113389214	RAB3IP	HGNC:16508
BOLA2	0.101553550534443	BOLA2	HGNC:29488
TBX19	0.21980021708733	TBX19	HGNC:11596
PTGIR	0.410770906778141	PTGIR	HGNC:9602
ACE	0.410736873243448	ACE	HGNC:2707
MCM4	0.410634243468597	MCM4	HGNC:6947
CEP85L	0.410511105964159	CEP85L	HGNC:21638
TRIM49D1	0.115611459321031	TRIM49D1	HGNC:43973
EXOC3L1	0.410480018279241	EXOC3L1	HGNC:27540
PMEL	0.248759623016947	PMEL	HGNC:10880
RGS16	0.32903408263401	RGS16	HGNC:9997
SIGLEC10	0.25634006787422	SIGLEC10	HGNC:15620
LUZP6	0.410335497683695	LUZP6	HGNC:33955
KRT32	0.0644719922584268	KRT32	HGNC:6449
ZMYM1	0.410295419312731	ZMYM1	HGNC:26253
SH2D3A	0.410198612195358	SH2D3A	HGNC:16885
FLJ14816	0.21357419846072	LINC01101	HGNC:25923
GSTA3	0.0664533491844938	GSTA3	HGNC:4628
AGPAT6	0.292132257502406	GPAT4	HGNC:20880
JAM2	0.410053883242173	JAM2	HGNC:14686
C6orf165	0.138341847564436	CFAP206	HGNC:21405
IFIT1	0.206169151456088	IFIT1	HGNC:5407
ATRAID	0.409953412908205	ATRAID	HGNC:24090
NEIL2	0.246810832988942	NEIL2	HGNC:18956
MXD4	0.409854012634973	MXD4	HGNC:13906
CHRNA3	0.223464419229596	CHRNA3	HGNC:1957
GSC2	0.40979295248326	GSC2	HGNC:4613
MOSPD3	0.0839170200968944	MOSPD3	HGNC:25078
TIMMDC1	0.315776014017372	TIMMDC1	HGNC:1321
FAM194B	0.142173810508837	ERICH6B	HGNC:26523
ADAMTS20	0.156768290798085	ADAMTS20	HGNC:17178
PPP1R18	0.335281949653507	PPP1R18	HGNC:29413
GPAT2	0.0949172478235265	GPAT2	HGNC:27168
TNFSF14	0.369429497033567	TNFSF14	HGNC:11930
TFF2	0.409213931099141	TFF2	HGNC:11756
TMEM248	0.409150332238803	TMEM248	HGNC:25476
MXRA7	0.409046420202633	MXRA7	HGNC:7541
SLC16A3	0.409000754565851	SLC16A3	HGNC:10924
ZNF672	0.408849254014141	ZNF672	HGNC:26179
TAP2	0.221764367552321	TAP2	HGNC:44
PCBD1	0.156699831803072	PCBD1	HGNC:8646
TMEM184B	0.19233772091707	TMEM184B	HGNC:1310
PEX11A	0.408533250781998	PEX11A	HGNC:8852
CARD8	0.408529391940872	CARD8	HGNC:17057
BBS4	0.408432373040902	BBS4	HGNC:969
C3orf83	0.408265067282276	MKRN2OS	HGNC:40375
LACTBL1	0.408263712714667	LACTBL1	HGNC:35445
TSEN54	0.408262247658366	TSEN54	HGNC:27561
B4GALT4	0.241874884193798	B4GALT4	HGNC:927
FAM106A	0.124039005634374	FAM106A	HGNC:25682
RASGRP4	0.285295113235291	RASGRP4	HGNC:18958
SMPD4	0.208736738426479	SMPD4	HGNC:32949
AVPR1A	0.408058711320139	AVPR1A	HGNC:895
ZCWPW1	0.408039052973281	ZCWPW1	HGNC:23486
C1orf200	0.408037105818669	PIK3CD-AS1	HGNC:32346
MRPS23	0.3195145284256	MRPS23	HGNC:14509
AASS	0.407937703380629	AASS	HGNC:17366
ENPP4	0.289232085497889	ENPP4	HGNC:3359
DNAAF2	0.255281292907049	DNAAF2	HGNC:20188
HERC6	0.153165169699552	HERC6	HGNC:26072
OR10H2	0.0835947752561629	OR10H2	HGNC:8173
PTN	0.407754393877936	PTN	HGNC:9630
RELL2	0.121246744966632	RELL2	HGNC:26902
NUDT6	0.331775653736757	NUDT6	HGNC:8053
MAP4K2	0.170213060985295	MAP4K2	HGNC:6864
NEK11	0.146576079904446	NEK11	HGNC:18593
B4GALNT1	0.179663014372419	B4GALNT1	HGNC:4117
MAB21L3	0.112125201934851	MAB21L3	HGNC:26787
STX10	0.312188457428251	STX10	HGNC:11428
LRRC8C	0.255772682719286	LRRC8C	HGNC:25075
PGS1	0.407201296747205	PGS1	HGNC:30029
SERPINB13	0.407174941633038	SERPINB13	HGNC:8944
PLEC	0.133452217848015	PLEC	HGNC:9069
VILL	0.226878701335021	VILL	HGNC:30906
CCDC169-SOHLH2	0.0952132574219716	CCDC169-SOHLH2	HGNC:38866
GBP6	0.271767312414111	GBP6	HGNC:25395
UGT1A10	0.238255460601913	UGT1A10	HGNC:12531
KRTAP3-3	0.0684356725665966	KRTAP3-3	HGNC:18890
HYAL3	0.14292505714299	HYAL3	HGNC:5322
KRT76	0.032941447379733	KRT76	HGNC:24430
WDR18	0.405908140794844	WDR18	HGNC:17956
KAAG1	0.278302682522653	KAAG1	HGNC:21031
HTR1A	0.406416654459322	HTR1A	HGNC:5286
EXD1	0.0915800555962516	EXD1	HGNC:28507
KIAA0895L	0.361123671480591	MATCAP1	HGNC:34408
METTL22	0.406221334466672	METTL22	HGNC:28368
GSAP	0.406137695900807	GSAP	HGNC:28042
KRTAP12-1	0.406053998873351	KRTAP12-1	HGNC:20529
DGAT2	0.406042103642598	DGAT2	HGNC:16940
ELOVL7	0.225285146576357	ELOVL7	HGNC:26292
NPFF	0.092399992144881	NPFF	HGNC:7901
PLD6	0.136098044733372	PLD6	HGNC:30447
APITD1-CORT	0.405764753740832	CENPS-CORT	HGNC:38843
RXFP1	0.405743334856804	RXFP1	HGNC:19718
NECAP2	0.405680920962455	NECAP2	HGNC:25528
CYP4F22	0.332522130644372	CYP4F22	HGNC:26820
IL10RA	0.361057399067639	IL10RA	HGNC:5964
TCEB3CL	0.0596892866144431	ELOA3BP	HGNC:31007
TRIM16L	0.150618829998073	TRIM16L	HGNC:32670
KTI12	0.128362158157258	KTI12	HGNC:25160
SLC5A12	0.405390392981434	SLC5A12	HGNC:28750
STMN1	0.405298776429395	STMN1	HGNC:6510
NUDT2	0.311206440690908	NUDT2	HGNC:8049
KNOP1	0.405178840330585	KNOP1	HGNC:34404
COX5B	0.312453893916785	COX5B	HGNC:2269
TNK2	0.405087359811896	TNK2	HGNC:19297
MAN2B2	0.288319313637823	MAN2B2	HGNC:29623
FAM205A	0.126834546442983	SPATA31F1	HGNC:41911
CKLF-CMTM1	0.404722351929723	CKLF-CMTM1	HGNC:39977
POTEM	0.0415202248094166	POTEM	HGNC:37096
BTNL2	0.0619293713362087	BTNL2	HGNC:1142
MRPL17	0.370512711614639	MRPL17	HGNC:14053
NUP37	0.404603865739396	NUP37	HGNC:29929
TBC1D3B	0.0911204167744618	TBC1D3B	HGNC:27011
PTGER2	0.404514738622038	PTGER2	HGNC:9594
ZFAND2A	0.404459735574748	ZFAND2A	HGNC:28073
CYB561D1	0.0977161755233343	CYB561D1	HGNC:26804
IL6R	0.202389146980342	IL6R	HGNC:6019
MSH4	0.25157880455346	MSH4	HGNC:7327
IMPA1	0.211756425922738	IMPA1	HGNC:6050
PLTP	0.28298480192469	PLTP	HGNC:9093
ZIM2	0.40434501819647	ZIM2	HGNC:12875
USP18	0.207221696041373	USP18	HGNC:12616
PARD3B	0.404114406866798	PARD3B	HGNC:14446
ERCC2	0.239140043178465	ERCC2	HGNC:3434
IFT46	0.403913866682937	IFT46	HGNC:26146
PNPT1	0.403841542378532	PNPT1	HGNC:23166
PRSS57	0.403711666249889	PRSS57	HGNC:31397
ST20-MTHFS	0.403647165092098	ST20-MTHFS	HGNC:44655
KIAA0391	0.403580035638876	PRORP	HGNC:19958
SCXA	0.222987185156763	SCX	HGNC:32322
RGS22	0.403526838802067	RGS22	HGNC:24499
SLC35A1	0.294936945509572	SLC35A1	HGNC:11021
UBC	0.403433755712464	UBC	HGNC:12468
ZCCHC9	0.296682990598027	ZCCHC9	HGNC:25424
POLR3G	0.403250886078399	POLR3G	HGNC:30075
FAM179A	0.403248602183499	TOGARAM2	HGNC:33715
EMP2	0.403156202740575	EMP2	HGNC:3334
WDR45B	0.403106665137124	WDR45B	HGNC:25072
C19orf57	0.247138989450166	BRME1	HGNC:28153
SLC8B1	0.234810161522831	SLC8B1	HGNC:26175
SPOCK2	0.402950930620618	SPOCK2	HGNC:13564
UBXN11	0.402896049080285	UBXN11	HGNC:30600
P2RX3	0.157834676343866	P2RX3	HGNC:8534
TMEM40	0.402462893590328	TMEM40	HGNC:25620
SLBP	0.402443560024988	SLBP	HGNC:10904
IL10	0.402442655427343	IL10	HGNC:5962
SWSAP1	0.186087557007837	SWSAP1	HGNC:26638
MPPE1	0.402370301240842	MPPE1	HGNC:15988
NDUFB2	0.40227410130606	NDUFB2	HGNC:7697
PLCXD3	0.232475201298242	PLCXD3	HGNC:31822
NDUFB4	0.316513372773691	NDUFB4	HGNC:7699
MCM10	0.402226715838989	MCM10	HGNC:18043
PRPSAP2	0.209931571494207	PRPSAP2	HGNC:9467
TMEM79	0.17505735405962	TMEM79	HGNC:28196
C9orf91	0.402047494346387	TMEM268	HGNC:24513
LXN	0.401992365646864	LXN	HGNC:13347
ZNF707	0.224184613588612	ZNF707	HGNC:27815
THEG	0.401894791515506	SPMAP2	HGNC:13706
CDK15	0.255872596087769	CDK15	HGNC:14434
IL27	0.401850435063913	IL27	HGNC:19157
PLVAP	0.401844133158133	PLVAP	HGNC:13635
SPTLC3	0.401806892489407	SPTLC3	HGNC:16253
LDOC1L	0.128516634505157	RTL6	HGNC:13343
EPN3	0.292926948760693	EPN3	HGNC:18235
C7orf49	0.401686275897174	CYREN	HGNC:22432
C12orf68	0.204115956979282	CCDC184	HGNC:33749
SH3BGRL3	0.201597206162717	SH3BGRL3	HGNC:15568
PLOD3	0.34586909814099	PLOD3	HGNC:9083
HACE1	0.401647431426364	HACE1	HGNC:21033
ANXA9	0.156638893047566	ANXA9	HGNC:547
OR2V1	0.40160791229753	OR2V1	HGNC:8280
SERPINA10	0.401600875790174	SERPINA10	HGNC:15996
C3orf20	0.385908074097584	C3orf20	HGNC:25320
C19orf45	0.237230499904297	SAXO5	HGNC:24745
SERF1B	0.157514571759357	SERF1B	HGNC:10756
C9orf89	0.161306964428983	CARD19	HGNC:28148
TUBB1	0.401360219763836	TUBB1	HGNC:16257
TIRAP	0.351784647983636	TIRAP	HGNC:17192
ASNS	0.209821402976502	ASNS	HGNC:753
LIPA	0.356779860935653	LIPA	HGNC:6617
APOL1	0.401212374337158	APOL1	HGNC:618
S100A13	0.127079077311842	S100A13	HGNC:10490
KCNAB3	0.401130626311503	KCNAB3	HGNC:6230
DPYD	0.401024297139383	DPYD	HGNC:3012
GSG1	0.400971169678607	GSG1	HGNC:19716
C17orf72	0.214135572525369	PRR29	HGNC:25673
A2ML1	0.400812554157445	A2ML1	HGNC:23336
MRPL41	0.400796904904281	MRPL41	HGNC:14492
RP11-169F17.1	0.40077033610433	LINC02864	HGNC:54480
C2orf69	0.364416563705395	C2orf69	HGNC:26799
ZNF518B	0.40063580255034	ZNF518B	HGNC:29365
PDCD7	0.250572934558295	PDCD7	HGNC:8767
SIRPB2	0.40039381509104	SIRPB2	HGNC:16247
CD79A	0.400362827755792	CD79A	HGNC:1698
C11orf24	0.144881119543882	C11orf24	HGNC:1174
SRRM3	0.252527845093593	SRRM3	HGNC:26729
AARSD1	0.124600865437163	AARSD1	HGNC:28417
LZTR1	0.160801017131936	LZTR1	HGNC:6742
ANKRD49	0.310636678865895	ANKRD49	HGNC:25970
ZNF766	0.400110636827528	ZNF766	HGNC:28063
C16orf46	0.4000568386145	C16orf46	HGNC:26525
CSPG5	0.19310608617182	CSPG5	HGNC:2467
RPE65	0.399912025122001	RPE65	HGNC:10294
FXYD6	0.399866073325634	FXYD6	HGNC:4030
RFPL4A	0.145591555749139	RFPL4A	HGNC:16449
NIPA2	0.392436084632124	NIPA2	HGNC:17044
C14orf159	0.384065632395077	DGLUCY	HGNC:20498
DNAJC24	0.399707506661683	DNAJC24	HGNC:26979
OLFML3	0.399661751665774	OLFML3	HGNC:24956
CBY1	0.253556739913952	CBY1	HGNC:1307
STRIP2	0.269697003954666	STRIP2	HGNC:22209
SNCA	0.399372132333056	SNCA	HGNC:11138
C11orf71	0.399342077710851	C11orf71	HGNC:25937
DSCR4	0.399337833304476	DSCR4	HGNC:3045
